"CountryCode","year","population","region"
"RWA",2008,9708169,"Africa"
"SAU",2008,25940770,"Asia"
"SDN",2008,32955496,"Africa"
"SEN",2008,12203957,"Africa"
"SGP",2008,4839396,"Asia"
"SLB",2008,504477,"Oceania"
"SLE",2008,6165372,"Africa"
"SLV",2008,6110301,"Americas"
"SMR",2008,30351,"Europe"
"SOM",2008,11369276,"Africa"
"SRB",2008,7350222,"Europe"
"SSD",2008,9263136,"Africa"
"STP",2008,166913,"Africa"
"SUR",2008,515148,"Americas"
"SVK",2008,5379233,"Europe"
"SVN",2008,2021316,"Europe"
"SWE",2008,9219637,"Europe"
"SWZ",2008,1158897,"Africa"
"SXM",2008,40458,"Americas"
"SYC",2008,86956,"Africa"
"SYR",2008,20325443,"Asia"
"TCA",2008,29481,"Americas"
"TCD",2008,11133861,"Africa"
"TGO",2008,6161796,"Africa"
"THA",2008,66545760,"Asia"
"TJK",2008,7309728,"Asia"
"TKM",2008,4935762,"Asia"
"TLS",2008,1078110,"Asia"
"TON",2008,103005,"Oceania"
"TTO",2008,1315372,"Americas"
"TUN",2008,10407336,"Africa"
"TUR",2008,70440032,"Asia"
"TUV",2008,10340,"Oceania"
"TZA",2008,43270144,"Africa"
"UGA",2008,31663896,"Africa"
"UKR",2008,46258200,"Europe"
"URY",2008,3350824,"Americas"
"USA",2008,304093966,"Americas"
"UZB",2008,27302800,"Asia"
"VCT",2008,109165,"Americas"
"VEN",2008,28141701,"Americas"
"VGB",2008,25604,"Americas"
"VIR",2008,107091,"Americas"
"VNM",2008,85118700,"Asia"
"VUT",2008,225340,"Oceania"
"WSM",2008,183526,"Oceania"
"YEM",2008,22356391,"Asia"
"ZAF",2008,49557573.2955342,"Africa"
"ZMB",2008,13082517,"Africa"
"ZWE",2008,13558469,"Africa"
"ABW",2009,101453,"Americas"
"AFG",2009,28004331,"Asia"
"AGO",2009,22549547,"Africa"
"ALB",2009,2927519,"Europe"
"AND",2009,84462,"Europe"
"ARE",2009,7666393,"Asia"
"ARG",2009,40799407,"Americas"
"ARM",2009,2888584,"Asia"
"ASM",2009,56227,"Oceania"
"ATG",2009,93581,"Americas"
"AUS",2009,21691700,"Oceania"
"AUT",2009,8343323,"Europe"
"AZE",2009,8947243,"Asia"
"BDI",2009,8489031,"Africa"
"BEL",2009,10796493,"Europe"
"BEN",2009,8944706,"Africa"
"BFA",2009,15141099,"Africa"
"BGD",2009,150454708,"Asia"
"BGR",2009,7444443,"Europe"
"BHR",2009,1185029,"Asia"
"BHS",2009,354856,"Americas"
"BIH",2009,3746561,"Europe"
"BLR",2009,9506765,"Europe"
"BLZ",2009,313929,"Americas"
"BMU",2009,65636,"Americas"
"BOL",2009,9758748,"Americas"
"BRA",2009,194895996,"Americas"
"BRB",2009,278470,"Americas"
"BRN",2009,383772,"Asia"
"BTN",2009,714458,"Asia"
"BWA",2009,1979882,"Africa"
"CAF",2009,4404230,"Africa"
"CAN",2009,33628571,"Americas"
"CHE",2009,7743831,"Europe"
"CHL",2009,16829442,"Americas"
"CHN",2009,1331260000,"Asia"
"CIV",2009,19936366,"Africa"
"CMR",2009,19432541,"Africa"
"COD",2009,62409435,"Africa"
"COG",2009,4253712,"Africa"
"COL",2009,45416181,"Americas"
"COM",2009,673252,"Africa"
"CPV",2009,496963,"Africa"
"CRI",2009,4488263,"Americas"
"CUB",2009,11318602,"Americas"
"CUW",2009,146833,"Americas"
"CYM",2009,54279,"Americas"
"CYP",2009,1098076,"Asia"
"CZE",2009,10443936,"Europe"
"DEU",2009,81902307,"Europe"
"DJI",2009,836840,"Africa"
"DMA",2009,71229,"Americas"
"DNK",2009,5523095,"Europe"
"DOM",2009,9767758,"Americas"
"DZA",2009,35465760,"Africa"
"ECU",2009,14691275,"Americas"
"EGY",2009,82465022,"Africa"
"ERI",2009,4310334,"Africa"
"ESP",2009,46362946,"Europe"
"EST",2009,1334515,"Europe"
"ETH",2009,85416253,"Africa"
"FIN",2009,5338871,"Europe"
"FJI",2009,851967,"Oceania"
"FRA",2009,64707044,"Europe"
"FRO",2009,48517,"Europe"
"FSM",2009,103960,"Oceania"
"GAB",2009,1586754,"Africa"
"GBR",2009,62276270,"Europe"
"GEO",2009,3978000,"Asia"
"GHA",2009,23903831,"Africa"
"GIB",2009,32956,"Europe"
"GIN",2009,10556524,"Africa"
"GMB",2009,1639560,"Africa"
"GNB",2009,1517448,"Africa"
"GNQ",2009,909111,"Africa"
"GRC",2009,11107017,"Europe"
"GRD",2009,104296,"Americas"
"GRL",2009,56323,"Americas"
"GTM",2009,14316208,"Americas"
"GUM",2009,159231,"Oceania"
"GUY",2009,745693,"Americas"
"HKG",2009,6972800,"Asia"
"HND",2009,8035021,"Americas"
"HRV",2009,4429078,"Europe"
"HTI",2009,9852870,"Americas"
"HUN",2009,10022650,"Europe"
"IDN",2009,239340478,"Asia"
"IMN",2009,79325,"Europe"
"IND",2009,1214270132,"Asia"
"IRL",2009,4535375,"Europe"
"IRN",2009,73687565,"Asia"
"IRQ",2009,29894652,"Asia"
"ISL",2009,318499,"Europe"
"ISR",2009,7485600,"Asia"
"ITA",2009,59095365,"Europe"
"JAM",2009,2804082,"Americas"
"JOR",2009,6821116,"Asia"
"JPN",2009,128047000,"Asia"
"KAZ",2009,16092701,"Asia"
"KEN",2009,40237204,"Africa"
"KGZ",2009,5383300,"Asia"
"KHM",2009,14090208,"Asia"
"KIR",2009,100568,"Oceania"
"KNA",2009,50886,"Americas"
"KOR",2009,49307835,"Asia"
"KWT",2009,2818939,"Asia"
"LAO",2009,6152036,"Asia"
"LBN",2009,4183156,"Asia"
"LBR",2009,3811528,"Africa"
"LBY",2009,6121053,"Africa"
"LCA",2009,171022,"Americas"
"LIE",2009,35766,"Europe"
"LKA",2009,19968000,"Asia"
"LSO",2009,2019209,"Africa"
"LTU",2009,3162916,"Europe"
"LUX",2009,497783,"Europe"
"LVA",2009,2141669,"Europe"
"MAC",2009,525313,"Asia"
"MAF",2009,29820,"Americas"
"MAR",2009,31989897,"Africa"
"MCO",2009,36534,"Europe"
"MDA",2009,3565604,"Europe"
"MDG",2009,20569121,"Africa"
"MDV",2009,360000,"Asia"
"MEX",2009,115505228,"Americas"
"MHL",2009,52320,"Oceania"
"MKD",2009,2069093,"Europe"
"MLI",2009,14606597,"Africa"
"MLT",2009,412477,"Europe"
"MMR",2009,49800690,"Asia"
"MNE",2009,618294,"Europe"
"MNG",2009,2668289,"Asia"
"MNP",2009,55674,"Oceania"
"MOZ",2009,23524063,"Africa"
"MRT",2009,3506288,"Africa"
"MUS",2009,1247429,"Africa"
"MWI",2009,14714602,"Africa"
"MYS",2009,27605383,"Asia"
"NAM",2009,2137040,"Africa"
"NCL",2009,245000,"Oceania"
"NER",2009,15813913,"Africa"
"NGA",2009,154402181,"Africa"
"NIC",2009,5666581,"Americas"
"NLD",2009,16530388,"Europe"
"NOR",2009,4828726,"Europe"
"NPL",2009,26741103,"Asia"
"NRU",2009,10028,"Oceania"
"NZL",2009,4302600,"Oceania"
"OMN",2009,2882942,"Asia"
"PAK",2009,167049580,"Asia"
"PAN",2009,3579385,"Americas"
"PER",2009,29001507,"Americas"
"PHL",2009,92220879,"Asia"
"PLW",2009,20342,"Oceania"
"PNG",2009,6947447,"Oceania"
"POL",2009,38151603,"Europe"
"PRI",2009,3740410,"Americas"
"PRK",2009,24463021,"Asia"
"PRT",2009,10568247,"Europe"
"PRY",2009,6127837,"Americas"
"PSE",2009,3702218,"Asia"
"PYF",2009,265581,"Oceania"
"QAT",2009,1590780,"Asia"
"ROU",2009,20367487,"Europe"
"RUS",2009,142785342,"Europe"
"RWA",2009,9977446,"Africa"
"SAU",2009,26661492,"Asia"
"SDN",2009,33650619,"Africa"
"SEN",2009,12550917,"Africa"
"SGP",2009,4987573,"Asia"
"SLB",2009,516079,"Oceania"
"SLE",2009,6310260,"Africa"
"SLV",2009,6137276,"Americas"
"SMR",2009,30723,"Europe"
"SOM",2009,11707990,"Africa"
"SRB",2009,7320807,"Europe"
"SSD",2009,9670667,"Africa"
"STP",2009,170813,"Africa"
"SUR",2009,520619,"Americas"
"SVK",2009,5386406,"Europe"
"SVN",2009,2039669,"Europe"
"SWE",2009,9298515,"Europe"
"SWZ",2009,1180675,"Africa"
"SXM",2009,39133,"Americas"
"SYC",2009,87298,"Africa"
"SYR",2009,20824893,"Asia"
"TCA",2009,30245,"Americas"
"TCD",2009,11502786,"Africa"
"TGO",2009,6330472,"Africa"
"THA",2009,66881867,"Asia"
"TJK",2009,7472819,"Asia"
"TKM",2009,5007950,"Asia"
"TLS",2009,1092021,"Asia"
"TON",2009,103604,"Oceania"
"TTO",2009,1321618,"Americas"
"TUN",2009,10521834,"Africa"
"TUR",2009,71339185,"Asia"
"TUV",2009,10441,"Oceania"
"TZA",2009,44664231,"Africa"
"UGA",2009,32771895,"Africa"
"UKR",2009,46053300,"Europe"
"URY",2009,3362755,"Americas"
"USA",2009,306771529,"Americas"
"UZB",2009,27767400,"Asia"
"VCT",2009,109253,"Americas"
"VEN",2009,28587323,"Americas"
"VGB",2009,26447,"Americas"
"VIR",2009,106707,"Americas"
"VNM",2009,86025000,"Asia"
"VUT",2009,230785,"Oceania"
"WSM",2009,184826,"Oceania"
"YEM",2009,22974929,"Asia"
"ZAF",2009,50255813.1102008,"Africa"
"ZMB",2009,13456417,"Africa"
"ZWE",2009,13810599,"Africa"
"ABW",2010,101669,"Americas"
"AFG",2010,28803167,"Asia"
"AGO",2010,23369131,"Africa"
"ALB",2010,2913021,"Europe"
"AND",2010,84449,"Europe"
"ARE",2010,8270684,"Asia"
"ARG",2010,41223889,"Americas"
"ARM",2010,2877311,"Asia"
"ASM",2010,55637,"Oceania"
"ATG",2010,94661,"Americas"
"AUS",2010,22031750,"Oceania"
"AUT",2010,8363404,"Europe"
"AZE",2010,9054332,"Asia"
"BDI",2010,8766930,"Africa"
"BEL",2010,10895586,"Europe"
"BEN",2010,9199259,"Africa"
"BFA",2010,15605217,"Africa"
"BGD",2010,152149102,"Asia"
"BGR",2010,7395599,"Europe"
"BHR",2010,1240862,"Asia"
"BHS",2010,360832,"Americas"
"BIH",2010,3722084,"Europe"
"BLR",2010,9490583,"Europe"
"BLZ",2010,321608,"Americas"
"BMU",2010,65124,"Americas"
"BOL",2010,9918242,"Americas"
"BRA",2010,196796269,"Americas"
"BRB",2010,279569,"Americas"
"BRN",2010,388662,"Asia"
"BTN",2010,727641,"Asia"
"BWA",2010,2014866,"Africa"
"CAF",2010,4448525,"Africa"
"CAN",2010,34005274,"Americas"
"CHE",2010,7824909,"Europe"
"CHL",2010,16993354,"Americas"
"CHN",2010,1337705000,"Asia"
"CIV",2010,20401331,"Africa"
"CMR",2010,19970495,"Africa"
"COD",2010,64523263,"Africa"
"COG",2010,4386693,"Africa"
"COL",2010,45918097,"Americas"
"COM",2010,689692,"Africa"
"CPV",2010,502384,"Africa"
"CRI",2010,4545280,"Americas"
"CUB",2010,11333051,"Americas"
"CUW",2010,148703,"Americas"
"CYM",2010,55507,"Americas"
"CYP",2010,1112607,"Asia"
"CZE",2010,10474410,"Europe"
"DEU",2010,81776930,"Europe"
"DJI",2010,851146,"Africa"
"DMA",2010,71440,"Americas"
"DNK",2010,5547683,"Europe"
"DOM",2010,9897985,"Americas"
"DZA",2010,36117637,"Africa"
"ECU",2010,14934690,"Americas"
"EGY",2010,84107606,"Africa"
"ERI",2010,4390840,"Africa"
"ESP",2010,46576897,"Europe"
"EST",2010,1331475,"Europe"
"ETH",2010,87702670,"Africa"
"FIN",2010,5363352,"Europe"
"FJI",2010,859950,"Oceania"
"FRA",2010,65027512,"Europe"
"FRO",2010,48550,"Europe"
"FSM",2010,103616,"Oceania"
"GAB",2010,1640210,"Africa"
"GBR",2010,62766365,"Europe"
"GEO",2010,3926000,"Asia"
"GHA",2010,24512104,"Africa"
"GIB",2010,33189,"Europe"
"GIN",2010,10794170,"Africa"
"GMB",2010,1692149,"Africa"
"GNB",2010,1555880,"Africa"
"GNQ",2010,951104,"Africa"
"GRC",2010,11121341,"Europe"
"GRD",2010,104677,"Americas"
"GRL",2010,56905,"Americas"
"GTM",2010,14630417,"Americas"
"GUM",2010,159444,"Oceania"
"GUY",2010,746556,"Americas"
"HKG",2010,7024200,"Asia"
"HND",2010,8194778,"Americas"
"HRV",2010,4417781,"Europe"
"HTI",2010,9999617,"Americas"
"HUN",2010,10000023,"Europe"
"IDN",2010,242524123,"Asia"
"IMN",2010,80072,"Europe"
"IND",2010,1230980691,"Asia"
"IRL",2010,4560155,"Europe"
"IRN",2010,74567511,"Asia"
"IRQ",2010,30762701,"Asia"
"ISL",2010,318041,"Europe"
"ISR",2010,7623600,"Asia"
"ITA",2010,59277417,"Europe"
"JAM",2010,2817210,"Americas"
"JOR",2010,7182390,"Asia"
"JPN",2010,128070000,"Asia"
"KAZ",2010,16321581,"Asia"
"KEN",2010,41350152,"Africa"
"KGZ",2010,5447900,"Asia"
"KHM",2010,14308740,"Asia"
"KIR",2010,102652,"Oceania"
"KNA",2010,51445,"Americas"
"KOR",2010,49554112,"Asia"
"KWT",2010,2998083,"Asia"
"LAO",2010,6246274,"Asia"
"LBN",2010,4337141,"Asia"
"LBR",2010,3948125,"Africa"
"LBY",2010,6169140,"Africa"
"LCA",2010,172580,"Americas"
"LIE",2010,36003,"Europe"
"LKA",2010,20119000,"Asia"
"LSO",2010,2040551,"Africa"
"LTU",2010,3097282,"Europe"
"LUX",2010,506953,"Europe"
"LVA",2010,2097555,"Europe"
"MAC",2010,536969,"Asia"
"MAF",2010,30235,"Americas"
"MAR",2010,32409639,"Africa"
"MCO",2010,37094,"Europe"
"MDA",2010,3562045,"Europe"
"MDG",2010,21151640,"Africa"
"MDV",2010,367000,"Asia"
"MEX",2010,117318941,"Americas"
"MHL",2010,52425,"Oceania"
"MKD",2010,2070739,"Europe"
"MLI",2010,15075085,"Africa"
"MLT",2010,414508,"Europe"
"MMR",2010,50155896,"Asia"
"MNE",2010,619428,"Europe"
"MNG",2010,2712650,"Asia"
"MNP",2010,54424,"Oceania"
"MOZ",2010,24221405,"Africa"
"MRT",2010,3609543,"Africa"
"MUS",2010,1250400,"Africa"
"MWI",2010,15167095,"Africa"
"MYS",2010,28112289,"Asia"
"NAM",2010,2173170,"Africa"
"NCL",2010,250000,"Oceania"
"NER",2010,16425578,"Africa"
"NGA",2010,158578261,"Africa"
"NIC",2010,5737723,"Americas"
"NLD",2010,16615394,"Europe"
"NOR",2010,4889252,"Europe"
"NPL",2010,27023137,"Asia"
"NRU",2010,10025,"Oceania"
"NZL",2010,4350700,"Oceania"
"OMN",2010,3041460,"Asia"
"PAK",2010,170560182,"Asia"
"PAN",2010,3643222,"Americas"
"PER",2010,29373646,"Americas"
"PHL",2010,93726624,"Asia"
"PLW",2010,20470,"Oceania"
"PNG",2010,7108239,"Oceania"
"POL",2010,38042794,"Europe"
"PRI",2010,3721525,"Americas"
"PRK",2010,24591599,"Asia"
"PRT",2010,10573100,"Europe"
"PRY",2010,6209877,"Americas"
"PSE",2010,3811102,"Asia"
"PYF",2010,267820,"Oceania"
"QAT",2010,1779676,"Asia"
"ROU",2010,20246871,"Europe"
"RUS",2010,142849449,"Europe"
"RWA",2010,10246842,"Africa"
"SAU",2010,27425676,"Asia"
"SDN",2010,34385963,"Africa"
"SEN",2010,12916229,"Africa"
"SGP",2010,5076732,"Asia"
"SLB",2010,527790,"Oceania"
"SLE",2010,6458720,"Africa"
"SLV",2010,6164626,"Americas"
"SMR",2010,31110,"Europe"
"SOM",2010,12053223,"Africa"
"SRB",2010,7291436,"Europe"
"SSD",2010,10067192,"Africa"
"STP",2010,174776,"Africa"
"SUR",2010,526103,"Americas"
"SVK",2010,5391428,"Europe"
"SVN",2010,2048583,"Europe"
"SWE",2010,9378126,"Europe"
"SWZ",2010,1202843,"Africa"
"SXM",2010,35474,"Americas"
"SYC",2010,89770,"Africa"
"SYR",2010,21018834,"Asia"
"TCA",2010,30994,"Americas"
"TCD",2010,11887202,"Africa"
"TGO",2010,6502952,"Africa"
"THA",2010,67208808,"Asia"
"TJK",2010,7641630,"Asia"
"TKM",2010,5087210,"Asia"
"TLS",2010,1109591,"Asia"
"TON",2010,104137,"Oceania"
"TTO",2010,1328100,"Americas"
"TUN",2010,10639931,"Africa"
"TUR",2010,72326914,"Asia"
"TUV",2010,10531,"Oceania"
"TZA",2010,46098591,"Africa"
"UGA",2010,33915133,"Africa"
"UKR",2010,45870700,"Europe"
"URY",2010,3374415,"Americas"
"USA",2010,309348193,"Americas"
"UZB",2010,28562400,"Asia"
"VCT",2010,109315,"Americas"
"VEN",2010,29028033,"Americas"
"VGB",2010,27224,"Americas"
"VIR",2010,106267,"Americas"
"VNM",2010,86932500,"Asia"
"VUT",2010,236295,"Oceania"
"WSM",2010,186205,"Oceania"
"YEM",2010,23606779,"Asia"
"ZAF",2010,50979432.3622277,"Africa"
"ZMB",2010,13850033,"Africa"
"ZWE",2010,14086317,"Africa"
"ABW",2011,102053,"Americas"
"AFG",2011,29708599,"Asia"
"AGO",2011,24218565,"Africa"
"ALB",2011,2905195,"Europe"
"AND",2011,83751,"Europe"
"ARE",2011,8672475,"Asia"
"ARG",2011,41656879,"Americas"
"ARM",2011,2875581,"Asia"
"ASM",2011,55320,"Oceania"
"ATG",2011,95719,"Americas"
"AUS",2011,22340024,"Oceania"
"AUT",2011,8391643,"Europe"
"AZE",2011,9173082,"Asia"
"BDI",2011,9043508,"Africa"
"BEL",2011,11047744,"Europe"
"BEN",2011,9460802,"Africa"
"BFA",2011,16081904,"Africa"
"BGD",2011,153911916,"Asia"
"BGR",2011,7348328,"Europe"
"BHR",2011,1278269,"Asia"
"BHS",2011,366568,"Americas"
"BIH",2011,3688865,"Europe"
"BLR",2011,9473172,"Europe"
"BLZ",2011,329192,"Americas"
"BMU",2011,64564,"Americas"
"BOL",2011,10078343,"Americas"
"BRA",2011,198686688,"Americas"
"BRB",2011,280601,"Americas"
"BRN",2011,394013,"Asia"
"BTN",2011,740510,"Asia"
"BWA",2011,2051339,"Africa"
"CAF",2011,4476153,"Africa"
"CAN",2011,34342780,"Americas"
"CHE",2011,7912398,"Europe"
"CHL",2011,17153357,"Americas"
"CHN",2011,1344130000,"Asia"
"CIV",2011,20895311,"Africa"
"CMR",2011,20520447,"Africa"
"COD",2011,66713597,"Africa"
"COG",2011,4512730,"Africa"
"COL",2011,46406646,"Americas"
"COM",2011,706569,"Africa"
"CPV",2011,508067,"Africa"
"CRI",2011,4600474,"Americas"
"CUB",2011,11354651,"Americas"
"CUW",2011,150831,"Americas"
"CYM",2011,56579,"Americas"
"CYP",2011,1124835,"Asia"
"CZE",2011,10496088,"Europe"
"DEU",2011,80274983,"Europe"
"DJI",2011,865937,"Africa"
"DMA",2011,71718,"Americas"
"DNK",2011,5570572,"Europe"
"DOM",2011,10027095,"Americas"
"DZA",2011,36819558,"Africa"
"ECU",2011,15177355,"Americas"
"EGY",2011,85897561,"Africa"
"ERI",2011,4474690,"Africa"
"ESP",2011,46742697,"Europe"
"EST",2011,1327439,"Europe"
"ETH",2011,90046756,"Africa"
"FIN",2011,5388272,"Europe"
"FJI",2011,867086,"Oceania"
"FRA",2011,65342776,"Europe"
"FRO",2011,48608,"Europe"
"FSM",2011,103468,"Oceania"
"GAB",2011,1697101,"Africa"
"GBR",2011,63258918,"Europe"
"GEO",2011,3875000,"Asia"
"GHA",2011,25121796,"Africa"
"GIB",2011,33405,"Europe"
"GIN",2011,11035170,"Africa"
"GMB",2011,1746363,"Africa"
"GNB",2011,1596154,"Africa"
"GNQ",2011,994290,"Africa"
"GRC",2011,11104899,"Europe"
"GRD",2011,105075,"Americas"
"GRL",2011,56890,"Americas"
"GTM",2011,14948919,"Americas"
"GUM",2011,159678,"Oceania"
"GUY",2011,749100,"Americas"
"HKG",2011,7071600,"Asia"
"HND",2011,8351600,"Americas"
"HRV",2011,4280622,"Europe"
"HTI",2011,10145054,"Americas"
"HUN",2011,9971727,"Europe"
"IDN",2011,245707511,"Asia"
"IMN",2011,80759,"Europe"
"IND",2011,1247236029,"Asia"
"IRL",2011,4576794,"Europe"
"IRN",2011,75491582,"Asia"
"IRQ",2011,31727053,"Asia"
"ISL",2011,319014,"Europe"
"ISR",2011,7765800,"Asia"
"ITA",2011,59379449,"Europe"
"JAM",2011,2829493,"Americas"
"JOR",2011,7574943,"Asia"
"JPN",2011,127833000,"Asia"
"KAZ",2011,16556600,"Asia"
"KEN",2011,42486839,"Africa"
"KGZ",2011,5514600,"Asia"
"KHM",2011,14537886,"Asia"
"KIR",2011,104656,"Oceania"
"KNA",2011,52006,"Americas"
"KOR",2011,49936638,"Asia"
"KWT",2011,3191051,"Asia"
"LAO",2011,6333487,"Asia"
"LBN",2011,4588368,"Asia"
"LBR",2011,4070167,"Africa"
"LBY",2011,6193501,"Africa"
"LCA",2011,173832,"Americas"
"LIE",2011,36264,"Europe"
"LKA",2011,20271000,"Asia"
"LSO",2011,2064166,"Africa"
"LTU",2011,3028115,"Europe"
"LUX",2011,518347,"Europe"
"LVA",2011,2059709,"Europe"
"MAC",2011,549439,"Asia"
"MAF",2011,30615,"Americas"
"MAR",2011,32858823,"Africa"
"MCO",2011,37497,"Europe"
"MDA",2011,3559986,"Europe"
"MDG",2011,21743949,"Africa"
"MDV",2011,377000,"Asia"
"MEX",2011,119090017,"Americas"
"MHL",2011,52542,"Oceania"
"MKD",2011,2072383,"Europe"
"MLI",2011,15540989,"Africa"
"MLT",2011,416268,"Europe"
"MMR",2011,50553031,"Asia"
"MNE",2011,620079,"Europe"
"MNG",2011,2761516,"Asia"
"MNP",2011,53786,"Oceania"
"MOZ",2011,24939005,"Africa"
"MRT",2011,3717672,"Africa"
"MUS",2011,1252404,"Africa"
"MWI",2011,15627618,"Africa"
"MYS",2011,28635128,"Asia"
"NAM",2011,2215621,"Africa"
"NCL",2011,254000,"Oceania"
"NER",2011,17064636,"Africa"
"NGA",2011,162877076,"Africa"
"NIC",2011,5807820,"Americas"
"NLD",2011,16693074,"Europe"
"NOR",2011,4953088,"Europe"
"NPL",2011,27327147,"Asia"
"NRU",2011,10057,"Oceania"
"NZL",2011,4384000,"Oceania"
"OMN",2011,3237268,"Asia"
"PAK",2011,174184265,"Asia"
"PAN",2011,3707782,"Americas"
"PER",2011,29759989,"Americas"
"PHL",2011,95277940,"Asia"
"PLW",2011,20599,"Oceania"
"PNG",2011,7269348,"Oceania"
"POL",2011,38063255,"Europe"
"PRI",2011,3678732,"Americas"
"PRK",2011,24722298,"Asia"
"PRT",2011,10557560,"Europe"
"PRY",2011,6293783,"Americas"
"PSE",2011,3927051,"Asia"
"PYF",2011,269843,"Oceania"
"QAT",2011,1952054,"Asia"
"ROU",2011,20147528,"Europe"
"RUS",2011,142960868,"Europe"
"RWA",2011,10516071,"Africa"
"SAU",2011,28238020,"Asia"
"SDN",2011,35167314,"Africa"
"SEN",2011,13300910,"Africa"
"SGP",2011,5183688,"Asia"
"SLB",2011,539614,"Oceania"
"SLE",2011,6611692,"Africa"
"SLV",2011,6192560,"Americas"
"SMR",2011,31504,"Europe"
"SOM",2011,12404725,"Africa"
"SRB",2011,7234099,"Europe"
"SSD",2011,10448857,"Africa"
"STP",2011,178800,"Africa"
"SUR",2011,531589,"Americas"
"SVK",2011,5398384,"Europe"
"SVN",2011,2052843,"Europe"
"SWE",2011,9449213,"Europe"
"SWZ",2011,1225258,"Africa"
"SXM",2011,33435,"Americas"
"SYC",2011,87441,"Africa"
"SYR",2011,20863993,"Asia"
"TCA",2011,31731,"Americas"
"TCD",2011,12288651,"Africa"
"TGO",2011,6679282,"Africa"
"THA",2011,67530130,"Asia"
"TJK",2011,7815949,"Asia"
"TKM",2011,5174061,"Asia"
"TLS",2011,1131523,"Asia"
"TON",2011,104577,"Oceania"
"TTO",2011,1334788,"Americas"
"TUN",2011,10761467,"Africa"
"TUR",2011,73409455,"Asia"
"TUV",2011,10628,"Oceania"
"TZA",2011,47570902,"Africa"
"UGA",2011,35093648,"Africa"
"UKR",2011,45706100,"Europe"
"URY",2011,3385624,"Americas"
"USA",2011,311663358,"Americas"
"UZB",2011,29339400,"Asia"
"VCT",2011,109341,"Americas"
"VEN",2011,29463291,"Americas"
"VGB",2011,27901,"Americas"
"VIR",2011,105784,"Americas"
"VNM",2011,87860300,"Asia"
"VUT",2011,241871,"Oceania"
"WSM",2011,187665,"Oceania"
"YEM",2011,24252206,"Asia"
"ZAF",2011,51729345.3578159,"Africa"
"ZMB",2011,14264756,"Africa"
"ZWE",2011,14386649,"Africa"
"ABW",2012,102577,"Americas"
"AFG",2012,30696958,"Asia"
"AGO",2012,25096150,"Africa"
"ALB",2012,2900401,"Europe"
"AND",2012,82431,"Europe"
"ARE",2012,8900453,"Asia"
"ARG",2012,42096739,"Americas"
"ARM",2012,2881922,"Asia"
"ASM",2012,55230,"Oceania"
"ATG",2012,96777,"Americas"
"AUS",2012,22728254,"Oceania"
"AUT",2012,8429991,"Europe"
"AZE",2012,9295784,"Asia"
"BDI",2012,9319710,"Africa"
"BEL",2012,11128246,"Europe"
"BEN",2012,9729160,"Africa"
"BFA",2012,16571216,"Africa"
"BGD",2012,155727053,"Asia"
"BGR",2012,7305888,"Europe"
"BHR",2012,1300217,"Asia"
"BHS",2012,372039,"Americas"
"BIH",2012,3648200,"Europe"
"BLR",2012,9464495,"Europe"
"BLZ",2012,336701,"Americas"
"BMU",2012,64798,"Americas"
"BOL",2012,10239004,"Americas"
"BRA",2012,200560983,"Americas"
"BRB",2012,281585,"Americas"
"BRN",2012,399748,"Asia"
"BTN",2012,752967,"Asia"
"BWA",2012,2089315,"Africa"
"CAF",2012,4490416,"Africa"
"CAN",2012,34750545,"Americas"
"CHE",2012,7996861,"Europe"
"CHL",2012,17309746,"Americas"
"CHN",2012,1350695000,"Asia"
"CIV",2012,21418603,"Africa"
"CMR",2012,21082383,"Africa"
"COD",2012,68978682,"Africa"
"COG",2012,4633363,"Africa"
"COL",2012,46881475,"Americas"
"COM",2012,723868,"Africa"
"CPV",2012,513979,"Africa"
"CRI",2012,4654122,"Americas"
"CUB",2012,11382146,"Americas"
"CUW",2012,152088,"Americas"
"CYM",2012,57523,"Americas"
"CYP",2012,1135062,"Asia"
"CZE",2012,10510785,"Europe"
"DEU",2012,80425823,"Europe"
"DJI",2012,881185,"Africa"
"DMA",2012,72044,"Americas"
"DNK",2012,5591572,"Europe"
"DOM",2012,10154950,"Americas"
"DZA",2012,37565847,"Africa"
"ECU",2012,15419666,"Americas"
"EGY",2012,87813257,"Africa"
"ERI",2012,NA,"Africa"
"ESP",2012,46773055,"Europe"
"EST",2012,1322696,"Europe"
"ETH",2012,92444183,"Africa"
"FIN",2012,5413971,"Europe"
"FJI",2012,873596,"Oceania"
"FRA",2012,65659790,"Europe"
"FRO",2012,48666,"Europe"
"FSM",2012,103503,"Oceania"
"GAB",2012,1756817,"Africa"
"GBR",2012,63700300,"Europe"
"GEO",2012,3825000,"Asia"
"GHA",2012,25733049,"Africa"
"GIB",2012,33623,"Europe"
"GIN",2012,11281469,"Africa"
"GMB",2012,1802125,"Africa"
"GNB",2012,1638139,"Africa"
"GNQ",2012,1038593,"Africa"
"GRC",2012,11045011,"Europe"
"GRD",2012,105481,"Americas"
"GRL",2012,56810,"Americas"
"GTM",2012,15271056,"Americas"
"GUM",2012,159973,"Oceania"
"GUY",2012,753091,"Americas"
"HKG",2012,7154600,"Asia"
"HND",2012,8505646,"Americas"
"HRV",2012,4267558,"Europe"
"HTI",2012,10289210,"Americas"
"HUN",2012,9920362,"Europe"
"IDN",2012,248883232,"Asia"
"IMN",2012,81406,"Europe"
"IND",2012,1263065852,"Asia"
"IRL",2012,4586897,"Europe"
